Subsidiaries,Channel,Product Type,Version,Sales Staff,Order Date,Quantity,Cash Discount,Volume Discount,Freight,Returns and Allowances
GO Central Europe,Sports Store,Putters,Budget version 1,General Sales,7-Jul,1099,4324.24,2818.9,13444.47,5845.42
GO Central Europe,Sports Store,Putters,Budget version 1,General Sales,7-May,1923,7567.36,4933.36,23527.96,10229.55
GO Central Europe,Sports Store,Putters,Budget version 1,General Sales,7-Oct,1319,5189.15,3382.69,16133.42,7014.53
GO Central Europe,Sports Store,Putters,Budget version 1,General Sales,7-Oct,714,2810.66,1832.29,8738.88,3799.51
GO Central Europe,Sports Store,Putters,Budget version 1,General Sales,7-Nov,604,2378.21,1550.4,7394.54,3215.02
GO Central Europe,Sports Store,Putters,Budget version 1,General Sales,7-Apr,1813,7134.9,4651.47,22183.35,9644.93
GO Central Europe,Sports Store,Putters,Budget version 1,General Sales,7-Jul,1154,4540.47,2959.85,14116.78,6137.73
GO Central Europe,Sports Store,Putters,Budget version 1,General Sales,7-Nov,824,3243.11,2114.18,10083.49,4384.13
GO Central Europe,Sports Store,Putters,Budget version 1,General Sales,7-Jun,1319,5189.15,3382.69,16133.42,7014.53
GO Central Europe,Sports Store,Putters,Budget version 1,General Sales,7-Jun,659,2594.44,1691.34,8066.57,3507.2
GO Central Europe,Sports Store,Putters,Budget version 1,General Sales,7-Oct,604,2378.21,1550.4,7394.54,3215.02
GO Central Europe,Sports Store,Putters,Budget version 2,General Sales,7-Jul,1731,7014.84,4573.16,21810.24,9482.71
GO Central Europe,Sports Store,Putters,Budget version 2,General Sales,7-Jul,1126,4565.2,2976.06,14193.98,6171.3
GO Central Europe,Sports Store,Putters,Budget version 2,General Sales,7-May,2006,8128.39,5299.05,25272.33,10987.97
GO Central Europe,Sports Store,Putters,Budget version 2,General Sales,7-Oct,1374,5567.47,3629.41,17309.89,7526.04
GO Central Europe,Sports Store,Putters,Budget version 2,General Sales,7-Oct,742,3006.28,1960.05,9347.17,4063.99
GO Central Europe,Sports Store,Putters,Budget version 2,General Sales,7-Nov,632,2560.92,1669.64,7962.44,3461.93
GO Central Europe,Sports Store,Putters,Budget version 2,General Sales,7-Apr,1868,7571.75,4936.1,23541.42,10235.4
GO Central Europe,Sports Store,Putters,Budget version 2,General Sales,7-Jul,1209,4899.29,3193.93,15232.52,6622.83
GO Central Europe,Sports Store,Putters,Budget version 2,General Sales,7-Nov,852,3451.65,2250.18,10732.17,4666.16
GO Central Europe,Sports Store,Putters,Budget version 2,General Sales,7-Jun,1374,5567.47,3629.41,17309.89,7526.04
GO Central Europe,Sports Store,Putters,Budget version 2,General Sales,7-Jun,687,2783.74,1814.7,8654.81,3762.96
GO Central Europe,Sports Store,Putters,Budget version 2,General Sales,7-Oct,632,2560.92,1669.64,7962.44,3461.93
GO Central Europe,Sports Store,Rope,Budget version 1,General Sales,7-Apr,2143,21327.24,13903.57,66309.36,28830.16
GO Central Europe,Sports Store,Rope,Budget version 1,General Sales,7-Aug,495,4921.54,3208.5,15302.03,6653.06
GO Central Europe,Sports Store,Rope,Budget version 1,General Sales,7-Jun,1868,18592.95,12121.01,57808.14,25133.97
GO Central Europe,Sports Store,Rope,Budget version 1,General Sales,7-Mar,3517,34998.37,22816.09,108815.47,47311.07
GO Central Europe,Sports Store,Rope,Budget version 1,General Sales,7-May,3242,32264.36,21033.53,100314.25,43614.89
GO Central Europe,Sports Store,Rope,Budget version 1,General Sales,7-Oct,2638,26248.78,17112.07,81611.4,35483.22
GO Central Europe,Sports Store,Rope,Budget version 1,General Sales,7-Apr,2143,21327.24,13903.57,66309.36,28830.16
GO Central Europe,Sports Store,Rope,Budget version 1,General Sales,7-Dec,1758,17499.19,11408.04,54407.6,23655.48
GO Central Europe,Sports Store,Rope,Budget version 1,General Sales,7-Feb,769,7655.83,4991.05,23803.26,10349.24
GO Central Europe,Sports Store,Rope,Budget version 1,General Sales,7-Jul,1978,19686.72,12833.98,61208.69,26612.47
GO Central Europe,Sports Store,Rope,Budget version 1,General Sales,7-Oct,1758,17499.19,11408.04,54407.6,23655.48
GO Central Europe,Sports Store,Rope,Budget version 1,General Sales,7-Jun,440,4374.8,2852.15,13601.9,5913.87
GO Central Europe,Sports Store,Rope,Budget version 1,General Sales,7-Mar,1923,19139.7,12477.64,59508.28,25873.17
GO Central Europe,Sports Store,Rope,Budget version 1,General Sales,7-Oct,1319,13124.39,8556.17,40805.7,17741.61
GO Central Europe,Sports Store,Rope,Budget version 1,General Sales,7-Sep,3462,34451.63,22459.74,107115.06,46571.77
GO Central Europe,Sports Store,Rope,Budget version 1,General Sales,7-Jul,1484,14764.9,9625.49,45906.38,19959.3
GO Central Europe,Sports Store,Rope,Budget version 1,General Sales,7-Nov,165,1640.51,1069.59,5100.68,2217.69
GO Central Europe,Sports Store,Rope,Budget version 2,General Sales,7-Apr,2225,22811.97,14871.51,70925.39,30837.13
GO Central Europe,Sports Store,Rope,Budget version 2,General Sales,7-Aug,522,5350.97,3488.46,16636.76,7233.37
GO Central Europe,Sports Store,Rope,Budget version 2,General Sales,7-Jun,1951,19995.54,13035.37,62169.2,27030.09
GO Central Europe,Sports Store,Rope,Budget version 2,General Sales,7-Mar,3654,37456.53,24418.69,116457.84,50633.84
GO Central Europe,Sports Store,Rope,Budget version 2,General Sales,7-May,3379,34640.38,22582.55,107701.65,46826.8
GO Central Europe,Sports Store,Rope,Budget version 2,General Sales,7-Oct,2747,28162.94,18359.97,87562.42,38070.62
GO Central Europe,Sports Store,Rope,Budget version 2,General Sales,7-Apr,2225,22811.97,14871.51,70925.39,30837.13
GO Central Europe,Sports Store,Rope,Budget version 2,General Sales,7-Dec,1841,18869.07,12300.97,58666.73,25507.27
GO Central Europe,Sports Store,Rope,Budget version 2,General Sales,7-Feb,797,8167.13,5324.32,25393.22,11040.53
GO Central Europe,Sports Store,Rope,Budget version 2,General Sales,7-Jul,2061,21122,13769.77,65671.68,28552.9
GO Central Europe,Sports Store,Rope,Budget version 2,General Sales,7-Oct,1841,18869.07,12300.97,58666.73,25507.27
GO Central Europe,Sports Store,Rope,Budget version 2,General Sales,7-Jun,467,4787.74,3121.13,14885.52,6471.97
GO Central Europe,Sports Store,Rope,Budget version 2,General Sales,7-Mar,2006,20558.77,13402.71,63920.44,27791.5
GO Central Europe,Sports Store,Rope,Budget version 2,General Sales,7-Oct,1374,14081.33,9179.85,43781.21,19035.31
GO Central Europe,Sports Store,Rope,Budget version 2,General Sales,7-Sep,3599,36893.3,24051.35,114706.6,49872.43
GO Central Europe,Sports Store,Rope,Budget version 2,General Sales,7-Jul,1539,15771.3,10281.58,49034.92,21319.53
GO Central Europe,Sports Store,Rope,Budget version 2,General Sales,7-Nov,165,1689.69,1101.46,5253.71,2284.22
GO Central Europe,Sports Store,Safety,Budget version 1,General Sales,7-Nov,824,2024.06,1319.61,6293.35,2736.24
GO Central Europe,Sports Store,Safety,Budget version 1,General Sales,7-Aug,879,2158.96,1407.53,6712.89,2918.65
GO Central Europe,Sports Store,Safety,Budget version 1,General Sales,7-Jun,2363,5802.66,3782.72,18040.99,7843.91
GO Central Europe,Sports Store,Safety,Budget version 1,General Sales,7-Mar,2253,5532.58,3606.88,17201.91,7479.09
GO Central Europe,Sports Store,Safety,Budget version 1,General Sales,7-Oct,659,1619.36,1055.58,5034.74,2189.02
GO Central Europe,Sports Store,Safety,Budget version 1,General Sales,7-Sep,1429,3508.52,2287.27,10908.55,4742.85
GO Central Europe,Sports Store,Safety,Budget version 1,General Sales,7-Oct,824,2024.06,1319.61,6293.35,2736.24
GO Central Europe,Sports Store,Safety,Budget version 1,General Sales,7-Jul,1209,2968.64,1935.32,9230.4,4013.22
GO Central Europe,Sports Store,Safety,Budget version 1,General Sales,7-Oct,1319,3238.72,2111.43,10069.48,4378.03
GO Central Europe,Sports Store,Safety,Budget version 1,General Sales,7-Apr,879,2158.96,1407.53,6712.89,2918.65
GO Central Europe,Sports Store,Safety,Budget version 1,General Sales,7-Nov,1319,3238.72,2111.43,10069.48,4378.03
GO Central Europe,Sports Store,Safety,Budget version 1,General Sales,7-Oct,769,1889.16,1231.69,5873.82,2553.83
GO Central Europe,Sports Store,Safety,Budget version 1,General Sales,7-Sep,769,1889.16,1231.69,5873.82,2553.83
GO Central Europe,Sports Store,Safety,Budget version 2,General Sales,7-Nov,852,2154.29,1404.51,6698.33,2912.32
GO Central Europe,Sports Store,Safety,Budget version 2,General Sales,7-Aug,907,2293.31,1495.17,7130.51,3100.22
GO Central Europe,Sports Store,Safety,Budget version 2,General Sales,7-Jun,2445,6185.1,4032.19,19230.37,8361.03
GO Central Europe,Sports Store,Safety,Budget version 2,General Sales,7-Mar,2335,5907.06,3850.85,18366.01,7985.22
GO Central Europe,Sports Store,Safety,Budget version 2,General Sales,7-Oct,687,1737.5,1132.51,5401.8,2348.61
GO Central Europe,Sports Store,Safety,Budget version 2,General Sales,7-Sep,1484,3752.77,2446.62,11667.96,5073.03
GO Central Europe,Sports Store,Safety,Budget version 2,General Sales,7-Oct,852,2154.29,1404.51,6698.33,2912.32
GO Central Europe,Sports Store,Safety,Budget version 2,General Sales,7-Jul,1264,3196.68,2083.96,9939.25,4321.41
GO Central Europe,Sports Store,Safety,Budget version 2,General Sales,7-Oct,1374,3474.73,2265.29,10803.6,4697.22
GO Central Europe,Sports Store,Safety,Budget version 2,General Sales,7-Apr,907,2293.31,1495.17,7130.51,3100.22
GO Central Europe,Sports Store,Safety,Budget version 2,General Sales,7-Nov,1374,3474.73,2265.29,10803.6,4697.22
GO Central Europe,Sports Store,Safety,Budget version 2,General Sales,7-Oct,797,2015.27,1313.84,6266.15,2724.41
GO Central Europe,Sports Store,Safety,Budget version 2,General Sales,7-Sep,797,2015.27,1313.84,6266.15,2724.41
GO Central Europe,Sports Store,Sleeping Bags,Budget version 1,General Sales,7-Dec,1044,3674.74,2395.79,11425.35,4967.54
GO Central Europe,Sports Store,Sleeping Bags,Budget version 1,General Sales,7-Mar,1044,3674.74,2395.79,11425.35,4967.54
GO Central Europe,Sports Store,Sleeping Bags,Budget version 1,General Sales,7-Mar,2693,9477.12,6178.24,29465.52,12811.1
GO Central Europe,Sports Store,Sleeping Bags,Budget version 1,General Sales,7-Apr,2418,8510.01,5547.97,26458.96,11503.9
GO Central Europe,Sports Store,Sleeping Bags,Budget version 1,General Sales,7-Aug,2363,8316.59,5421.86,25857.54,11242.41
GO Central Europe,Sports Store,Sleeping Bags,Budget version 1,General Sales,7-Jun,2033,7156.06,4665.2,22249.56,9673.72
GO Central Europe,Sports Store,Sleeping Bags,Budget version 1,General Sales,7-Mar,7198,25336.62,16517.51,78775.46,34250.2
GO Central Europe,Sports Store,Sleeping Bags,Budget version 1,General Sales,7-May,1374,4835.27,3152.17,15033.61,6536.35
GO Central Europe,Sports Store,Sleeping Bags,Budget version 1,General Sales,7-Oct,7473,26303.73,17147.78,81782.29,35557.52
GO Central Europe,Sports Store,Sleeping Bags,Budget version 1,General Sales,7-Sep,1484,5222.12,3404.39,16236.17,7059.2
GO Central Europe,Sports Store,Sleeping Bags,Budget version 1,General Sales,7-Aug,1044,3674.74,2395.79,11425.35,4967.54
GO Central Europe,Sports Store,Sleeping Bags,Budget version 1,General Sales,7-Jan,5330,18760.82,12230.36,58329.89,25360.82
GO Central Europe,Sports Store,Sleeping Bags,Budget version 1,General Sales,7-Jul,714,2514.21,1639.14,7817.38,3398.86
GO Central Europe,Sports Store,Sleeping Bags,Budget version 1,General Sales,7-Jun,989,3481.32,2269.68,10824.21,4706.18
GO Central Europe,Sports Store,Sleeping Bags,Budget version 1,General Sales,7-May,1099,3868.16,2521.63,12026.78,5229.03
GO Central Europe,Sports Store,Sleeping Bags,Budget version 1,General Sales,7-Nov,1044,3674.74,2395.79,11425.35,4967.54
GO Central Europe,Sports Store,Sleeping Bags,Budget version 1,General Sales,7-Oct,1099,3868.16,2521.63,12026.78,5229.03
GO Central Europe,Sports Store,Sleeping Bags,Budget version 1,General Sales,7-Jul,2363,8316.59,5421.86,25857.54,11242.41
GO Central Europe,Sports Store,Sleeping Bags,Budget version 1,General Sales,7-Oct,1044,3674.74,2395.79,11425.35,4967.54
GO Central Europe,Sports Store,Sleeping Bags,Budget version 1,General Sales,7-Jul,2747,9670.54,6304.34,30066.94,13072.58
GO Central Europe,Sports Store,Sleeping Bags,Budget version 1,General Sales,7-Jul,1703,5995.8,3908.83,18641.58,8105.03
GO Central Europe,Sports Store,Sleeping Bags,Budget version 1,General Sales,7-Jun,934,3287.9,2143.58,10222.79,4444.69
GO Central Europe,Sports Store,Sleeping Bags,Budget version 1,General Sales,7-Oct,2198,7736.33,5043.53,24053.55,10458.07
GO Central Europe,Sports Store,Sleeping Bags,Budget version 1,General Sales,7-Sep,2418,8510.01,5547.97,26458.96,11503.9
GO Central Europe,Sports Store,Sleeping Bags,Budget version 1,General Sales,7-Jun,934,3287.9,2143.58,10222.79,4444.69
GO Central Europe,Sports Store,Sleeping Bags,Budget version 1,General Sales,7-Apr,1044,3674.74,2395.79,11425.35,4967.54
GO Central Europe,Sports Store,Sleeping Bags,Budget version 1,General Sales,7-Oct,1044,3674.74,2395.79,11425.35,4967.54
GO Central Europe,Sports Store,Sleeping Bags,Budget version 2,General Sales,7-Dec,1099,3984.38,2597.46,12387.52,5385.88
GO Central Europe,Sports Store,Sleeping Bags,Budget version 2,General Sales,7-Mar,1099,3984.38,2597.46,12387.52,5385.88
GO Central Europe,Sports Store,Sleeping Bags,Budget version 2,General Sales,7-Mar,2802,10159.87,6623.33,31588.49,13734.13
GO Central Europe,Sports Store,Sleeping Bags,Budget version 2,General Sales,7-Apr,2528,9163.64,5974.1,28491.54,12387.63
GO Central Europe,Sports Store,Sleeping Bags,Budget version 2,General Sales,7-Aug,2473,8964.45,5844.14,27871.98,12118.25
GO Central Europe,Sports Store,Sleeping Bags,Budget version 2,General Sales,7-Jun,2088,7570.1,4935.01,23536.48,10233.25
GO Central Europe,Sports Store,Sleeping Bags,Budget version 2,General Sales,7-Mar,7473,27092.8,17662.39,84235.78,36624.25
GO Central Europe,Sports Store,Sleeping Bags,Budget version 2,General Sales,7-May,1429,5179.53,3376.64,16103.75,7001.63
GO Central Europe,Sports Store,Sleeping Bags,Budget version 2,General Sales,7-Oct,7748,28089.03,18311.61,87332.46,37970.63
GO Central Europe,Sports Store,Sleeping Bags,Budget version 2,General Sales,7-Sep,1539,5577.91,3636.28,17342.58,7540.25
GO Central Europe,Sports Store,Sleeping Bags,Budget version 2,General Sales,7-Aug,1099,3984.38,2597.46,12387.52,5385.88
GO Central Europe,Sports Store,Sleeping Bags,Budget version 2,General Sales,7-Jan,5550,20120.55,13116.97,62557.42,27198.88
GO Central Europe,Sports Store,Sleeping Bags,Budget version 2,General Sales,7-Jul,742,2689.5,1753.16,8361.65,3635.5
GO Central Europe,Sports Store,Sleeping Bags,Budget version 2,General Sales,7-Jun,1017,3685.46,2402.66,11458.6,4982
GO Central Europe,Sports Store,Sleeping Bags,Budget version 2,General Sales,7-May,1154,4183.57,2727.14,13007.07,5655.25
GO Central Europe,Sports Store,Sleeping Bags,Budget version 2,General Sales,7-Nov,1099,3984.38,2597.46,12387.52,5385.88
GO Central Europe,Sports Store,Sleeping Bags,Budget version 2,General Sales,7-Oct,1154,4183.57,2727.14,13007.07,5655.25
GO Central Europe,Sports Store,Sleeping Bags,Budget version 2,General Sales,7-Jul,2445,8864.99,5779.3,27562.34,11983.63
GO Central Europe,Sports Store,Sleeping Bags,Budget version 2,General Sales,7-Oct,1099,3984.38,2597.46,12387.52,5385.88
GO Central Europe,Sports Store,Sleeping Bags,Budget version 2,General Sales,7-Jul,2857,10359.06,6753.28,32207.77,14003.38
GO Central Europe,Sports Store,Sleeping Bags,Budget version 2,General Sales,7-Jul,1786,6474.41,4220.66,20129.89,8752.13
GO Central Europe,Sports Store,Sleeping Bags,Budget version 2,General Sales,7-Jun,962,3486.26,2272.71,10839.04,4712.63
GO Central Europe,Sports Store,Sleeping Bags,Budget version 2,General Sales,7-Oct,2253,8167.68,5324.6,25394.59,11041.13
GO Central Europe,Sports Store,Sleeping Bags,Budget version 2,General Sales,7-Sep,2528,9163.64,5974.1,28491.54,12387.63
GO Central Europe,Sports Store,Sleeping Bags,Budget version 2,General Sales,7-Jun,962,3486.26,2272.71,10839.04,4712.63
GO Central Europe,Sports Store,Sleeping Bags,Budget version 2,General Sales,7-Apr,1099,3984.38,2597.46,12387.52,5385.88
GO Central Europe,Sports Store,Sleeping Bags,Budget version 2,General Sales,7-Oct,1099,3984.38,2597.46,12387.52,5385.88
GO Central Europe,Sports Store,Sunscreen,Budget version 1,General Sales,7-Apr,1648,268.98,175.29,836.06,363.5
GO Central Europe,Sports Store,Sunscreen,Budget version 1,General Sales,7-Aug,1154,188.2,122.81,585.21,254.44
GO Central Europe,Sports Store,Sunscreen,Budget version 1,General Sales,7-Aug,3792,618.46,403.33,1922.95,836.07
GO Central Europe,Sports Store,Sunscreen,Budget version 1,General Sales,7-Jun,3132,511.03,332.99,1588.59,690.69
GO Central Europe,Sports Store,Sunscreen,Budget version 1,General Sales,7-May,1758,286.84,187.1,891.83,387.75
GO Central Europe,Sports Store,Sunscreen,Budget version 1,General Sales,7-Apr,3352,546.75,356.35,1699.86,739.07
GO Central Europe,Sports Store,Sunscreen,Budget version 1,General Sales,7-Nov,3242,528.89,344.81,1644.36,714.94
GO Central Europe,Sports Store,Sunscreen,Budget version 1,General Sales,7-Apr,2583,421.19,274.75,1309.72,569.44
GO Central Europe,Sports Store,Sunscreen,Budget version 1,General Sales,7-Feb,2418,394.26,257.16,1226.2,533.13
GO Central Europe,Sports Store,Sunscreen,Budget version 1,General Sales,7-Sep,6649,1084.7,706.92,3372.24,1466.19
GO Central Europe,Sports Store,Sunscreen,Budget version 1,General Sales,7-Oct,495,80.78,52.48,250.84,109.06
GO Central Europe,Sports Store,Sunscreen,Budget version 1,General Sales,7-Jul,1044,170.34,111,529.44,230.19
GO Central Europe,Sports Store,Sunscreen,Budget version 1,General Sales,7-Oct,1429,232.99,151.94,724.51,315
GO Central Europe,Sports Store,Sunscreen,Budget version 1,General Sales,7-Jul,4231,690.16,450.04,2145.77,932.94
GO Central Europe,Sports Store,Sunscreen,Budget version 1,General Sales,7-Nov,8187,1335.55,870.67,4152.53,1805.45
GO Central Europe,Sports Store,Sunscreen,Budget version 1,General Sales,7-Jul,1044,170.34,111,529.44,230.19
GO Central Europe,Sports Store,Sunscreen,Budget version 1,General Sales,7-Mar,2143,349.48,227.77,1086.9,472.57
GO Central Europe,Sports Store,Sunscreen,Budget version 1,General Sales,7-Oct,1044,170.34,111,529.44,230.19
GO Central Europe,Sports Store,Sunscreen,Budget version 1,General Sales,7-Sep,1484,242.05,157.7,752.53,327.19
GO Central Europe,Sports Store,Sunscreen,Budget version 1,General Sales,7-Jul,495,80.78,52.48,250.84,109.06
GO Central Europe,Sports Store,Sunscreen,Budget version 2,General Sales,7-Apr,1703,286.29,186.55,889.91,386.92
GO Central Europe,Sports Store,Sunscreen,Budget version 2,General Sales,7-Aug,1209,203.04,132.43,631.37,274.51
