Version,Band,Grade,Subsidiary,Base Salary
Budget Version 2,10,G_38,GO Southern Europe,76153.85
Budget Version 2,10,G_38,GO Accessories GmbH,76153.85
Budget Version 2,10,G_38,GO Asia Pacific,76153.85
Budget Version 2,10,G_39,GO Americas,86538.46
Budget Version 2,10,G_39,GO Central Europe,86538.46
Budget Version 2,10,G_39,GO Northern Europe,86538.46
Budget Version 2,10,G_39,GO Southern Europe,86538.46
Budget Version 2,10,G_39,GO Accessories GmbH,86538.46
Budget Version 2,10,G_39,GO Asia Pacific,86538.46
Budget Version 2,10,G_40,GO Americas,91153.85
Budget Version 2,10,G_40,GO Central Europe,91153.85
Budget Version 2,10,G_40,GO Northern Europe,91153.85
Budget Version 2,10,G_40,GO Southern Europe,91153.85
Budget Version 2,10,G_40,GO Accessories GmbH,91153.85
Budget Version 2,10,G_40,GO Asia Pacific,91153.85
Budget Version 2,10,G_41,GO Americas,102692.31
Budget Version 2,10,G_41,GO Central Europe,102692.31
Budget Version 2,10,G_41,GO Northern Europe,102692.31
Budget Version 2,10,G_41,GO Southern Europe,102692.31
Budget Version 2,10,G_41,GO Accessories GmbH,102692.31
Budget Version 2,10,G_41,GO Asia Pacific,102692.31
Budget Version 2,10,G_42,GO Americas,76807.69
Budget Version 2,10,G_42,GO Central Europe,76807.69
Budget Version 2,10,G_42,GO Northern Europe,76807.69
Budget Version 2,10,G_42,GO Southern Europe,76807.69
Budget Version 2,10,G_42,GO Accessories GmbH,76807.69
Budget Version 2,10,G_42,GO Asia Pacific,76807.69
Budget Version 2,10,G_43,GO Americas,80653.85
Budget Version 2,10,G_43,GO Central Europe,80653.85
Budget Version 2,10,G_43,GO Northern Europe,80653.85
Budget Version 2,10,G_43,GO Southern Europe,80653.85
Budget Version 2,10,G_43,GO Accessories GmbH,80653.85
Budget Version 2,10,G_43,GO Asia Pacific,80653.85
Budget Version 2,10,G_44,GO Americas,84500
Budget Version 2,10,G_44,GO Central Europe,84500
Budget Version 2,10,G_44,GO Northern Europe,84500
Budget Version 2,10,G_44,GO Southern Europe,84500
Budget Version 2,10,G_44,GO Accessories GmbH,84500
Budget Version 2,10,G_44,GO Asia Pacific,84500
Budget Version 2,10,G_45,GO Americas,96038.46
Budget Version 2,10,G_45,GO Central Europe,96038.46
Budget Version 2,10,G_45,GO Northern Europe,96038.46
Budget Version 2,10,G_45,GO Southern Europe,96038.46
Budget Version 2,10,G_45,GO Accessories GmbH,96038.46
Budget Version 2,10,G_45,GO Asia Pacific,96038.46
Budget Version 2,10,G_46,GO Americas,101942.31
Budget Version 2,10,G_46,GO Central Europe,101942.31
Budget Version 2,10,G_46,GO Northern Europe,101942.31
Budget Version 2,10,G_46,GO Southern Europe,101942.31
Budget Version 2,10,G_46,GO Accessories GmbH,101942.31
Budget Version 2,10,G_46,GO Asia Pacific,101942.31
Budget Version 2,10,G_47,GO Americas,86769.23
Budget Version 2,10,G_47,GO Central Europe,86769.23
Budget Version 2,10,G_47,GO Northern Europe,86769.23
Budget Version 2,10,G_47,GO Southern Europe,86769.23
Budget Version 2,10,G_47,GO Accessories GmbH,86769.23
Budget Version 2,10,G_47,GO Asia Pacific,86769.23
Budget Version 2,10,G_48,GO Americas,109615.38
Budget Version 2,10,G_48,GO Central Europe,109615.38
Budget Version 2,10,G_48,GO Northern Europe,109615.38
Budget Version 2,10,G_48,GO Southern Europe,109615.38
Budget Version 2,10,G_48,GO Accessories GmbH,109615.38
Budget Version 2,10,G_48,GO Asia Pacific,109615.38
Budget Version 2,10,G_49,GO Americas,113269.23
Budget Version 2,10,G_49,GO Central Europe,113269.23
Budget Version 2,10,G_49,GO Northern Europe,113269.23
Budget Version 2,10,G_49,GO Southern Europe,113269.23
Budget Version 2,10,G_49,GO Accessories GmbH,113269.23
Budget Version 2,10,G_49,GO Asia Pacific,113269.23
Budget Version 2,10,G_50,GO Americas,96269.23
Budget Version 2,10,G_50,GO Central Europe,96269.23
Budget Version 2,10,G_50,GO Northern Europe,96269.23
Budget Version 2,10,G_50,GO Southern Europe,96269.23
Budget Version 2,10,G_50,GO Accessories GmbH,96269.23
Budget Version 2,10,G_50,GO Asia Pacific,96269.23
Budget Version 2,10,G_51,GO Americas,121653.85
Budget Version 2,10,G_51,GO Central Europe,121653.85
Budget Version 2,10,G_51,GO Northern Europe,121653.85
Budget Version 2,10,G_51,GO Southern Europe,121653.85
Budget Version 2,10,G_51,GO Accessories GmbH,121653.85
Budget Version 2,10,G_51,GO Asia Pacific,121653.85
Budget Version 2,10,G_52,GO Americas,111923.08
Budget Version 2,10,G_52,GO Central Europe,111923.08
Budget Version 2,10,G_52,GO Northern Europe,111923.08
Budget Version 2,10,G_52,GO Southern Europe,111923.08
Budget Version 2,10,G_52,GO Accessories GmbH,111923.08
Budget Version 2,10,G_52,GO Asia Pacific,111923.08
Budget Version 2,10,G_53,GO Americas,124192.31
Budget Version 2,10,G_53,GO Central Europe,124192.31
Budget Version 2,10,G_53,GO Northern Europe,124192.31
Budget Version 2,10,G_53,GO Southern Europe,124192.31
Budget Version 2,10,G_53,GO Accessories GmbH,124192.31
Budget Version 2,10,G_53,GO Asia Pacific,124192.31
Budget Version 2,10,G_54,GO Americas,110076.92
Budget Version 2,10,G_54,GO Central Europe,110076.92
Budget Version 2,10,G_54,GO Northern Europe,110076.92
Budget Version 2,10,G_54,GO Southern Europe,110076.92
Budget Version 2,10,G_54,GO Accessories GmbH,110076.92
Budget Version 2,10,G_54,GO Asia Pacific,110076.92
Budget Version 2,10,G_55,GO Americas,137769.23
Budget Version 2,10,G_55,GO Central Europe,137769.23
Budget Version 2,10,G_55,GO Northern Europe,137769.23
Budget Version 2,10,G_55,GO Southern Europe,137769.23
Budget Version 2,10,G_55,GO Accessories GmbH,137769.23
Budget Version 2,10,G_55,GO Asia Pacific,137769.23
Budget Version 2,10,G_56,GO Americas,118846.15
Budget Version 2,10,G_56,GO Central Europe,118846.15
Budget Version 2,10,G_56,GO Northern Europe,118846.15
Budget Version 2,10,G_56,GO Southern Europe,118846.15
Budget Version 2,10,G_56,GO Accessories GmbH,118846.15
Budget Version 2,10,G_56,GO Asia Pacific,118846.15
Budget Version 2,10,G_57,GO Americas,122307.69
Budget Version 2,10,G_57,GO Central Europe,122307.69
Budget Version 2,10,G_57,GO Northern Europe,122307.69
Budget Version 2,10,G_57,GO Southern Europe,122307.69
Budget Version 2,10,G_57,GO Accessories GmbH,122307.69
Budget Version 2,10,G_57,GO Asia Pacific,122307.69
Budget Version 2,10,G_58,GO Americas,153076.92
Budget Version 2,10,G_58,GO Central Europe,153076.92
Budget Version 2,10,G_58,GO Northern Europe,153076.92
Budget Version 2,10,G_58,GO Southern Europe,153076.92
Budget Version 2,10,G_58,GO Accessories GmbH,153076.92
Budget Version 2,10,G_58,GO Asia Pacific,153076.92
Budget Version 2,10,G_59,GO Americas,139846.15
Budget Version 2,10,G_59,GO Central Europe,139846.15
Budget Version 2,10,G_59,GO Northern Europe,139846.15
Budget Version 2,10,G_59,GO Southern Europe,139846.15
Budget Version 2,10,G_59,GO Accessories GmbH,139846.15
Budget Version 2,10,G_59,GO Asia Pacific,139846.15
Budget Version 2,10,G_60,GO Americas,131846.15
Budget Version 2,10,G_60,GO Central Europe,131846.15
Budget Version 2,10,G_60,GO Northern Europe,131846.15
Budget Version 2,10,G_60,GO Southern Europe,131846.15
Budget Version 2,10,G_60,GO Accessories GmbH,131846.15
Budget Version 2,10,G_60,GO Asia Pacific,131846.15
Budget Version 2,10,G_61,GO Americas,155384.62
Budget Version 2,10,G_61,GO Central Europe,155384.62
Budget Version 2,10,G_61,GO Northern Europe,155384.62
Budget Version 2,10,G_61,GO Southern Europe,155384.62
Budget Version 2,10,G_61,GO Accessories GmbH,155384.62
Budget Version 2,10,G_61,GO Asia Pacific,155384.62
Budget Version 2,10,G_62,GO Americas,152307.69
Budget Version 2,10,G_62,GO Central Europe,152307.69
Budget Version 2,10,G_62,GO Northern Europe,152307.69
Budget Version 2,10,G_62,GO Southern Europe,152307.69
Budget Version 2,10,G_62,GO Accessories GmbH,152307.69
Budget Version 2,10,G_62,GO Asia Pacific,152307.69
Budget Version 2,10,G_63,GO Americas,168923.08
Budget Version 2,10,G_63,GO Central Europe,168923.08
Budget Version 2,10,G_63,GO Northern Europe,168923.08
Budget Version 2,10,G_63,GO Southern Europe,168923.08
Budget Version 2,10,G_63,GO Accessories GmbH,168923.08
Budget Version 2,10,G_63,GO Asia Pacific,168923.08
Budget Version 2,10,G_64,GO Americas,173076.92
Budget Version 2,10,G_64,GO Central Europe,173076.92
Budget Version 2,10,G_64,GO Northern Europe,173076.92
Budget Version 2,10,G_64,GO Southern Europe,173076.92
Budget Version 2,10,G_64,GO Accessories GmbH,173076.92
Budget Version 2,10,G_64,GO Asia Pacific,173076.92
Budget Version 2,10,G_65,GO Americas,191923.08
Budget Version 2,10,G_65,GO Central Europe,191923.08
Budget Version 2,10,G_65,GO Northern Europe,191923.08
Budget Version 2,10,G_65,GO Southern Europe,191923.08
Budget Version 2,10,G_65,GO Accessories GmbH,191923.08
Budget Version 2,10,G_65,GO Asia Pacific,191923.08
Budget Version 2,10,G_66,GO Americas,240538.46
Budget Version 2,10,G_66,GO Central Europe,240538.46
Budget Version 2,10,G_66,GO Northern Europe,240538.46
Budget Version 2,10,G_66,GO Southern Europe,240538.46
Budget Version 2,10,G_66,GO Accessories GmbH,240538.46
Budget Version 2,10,G_66,GO Asia Pacific,240538.46
Budget Version 2,10,G_67,GO Americas,287769.23
Budget Version 2,10,G_67,GO Central Europe,287769.23
Budget Version 2,10,G_67,GO Northern Europe,287769.23
Budget Version 2,10,G_67,GO Southern Europe,287769.23
Budget Version 2,10,G_67,GO Accessories GmbH,287769.23
Budget Version 2,10,G_67,GO Asia Pacific,287769.23
Budget Version 2,11,G_01,GO Americas,29730.77
Budget Version 2,11,G_01,GO Central Europe,29730.77
Budget Version 2,11,G_01,GO Northern Europe,29730.77
Budget Version 2,11,G_01,GO Southern Europe,29730.77
Budget Version 2,11,G_01,GO Accessories GmbH,29730.77
Budget Version 2,11,G_01,GO Asia Pacific,29730.77
Budget Version 2,11,G_02,GO Americas,35061.54
Budget Version 2,11,G_02,GO Central Europe,35061.54
Budget Version 2,11,G_02,GO Northern Europe,35061.54
Budget Version 2,11,G_02,GO Southern Europe,35061.54
Budget Version 2,11,G_02,GO Accessories GmbH,35061.54
Budget Version 2,11,G_02,GO Asia Pacific,35061.54
Budget Version 2,11,G_03,GO Americas,35823.08
Budget Version 2,11,G_03,GO Central Europe,35823.08
Budget Version 2,11,G_03,GO Northern Europe,35823.08
Budget Version 2,11,G_03,GO Southern Europe,35823.08
Budget Version 2,11,G_03,GO Accessories GmbH,35823.08
Budget Version 2,11,G_03,GO Asia Pacific,35823.08
Budget Version 2,11,G_04,GO Americas,33000
Budget Version 2,11,G_04,GO Central Europe,33000
Budget Version 2,11,G_04,GO Northern Europe,33000
Budget Version 2,11,G_04,GO Southern Europe,33000
Budget Version 2,11,G_04,GO Accessories GmbH,33000
Budget Version 2,11,G_04,GO Asia Pacific,33000
Budget Version 2,11,G_05,GO Americas,34166
Budget Version 2,11,G_05,GO Central Europe,34166
Budget Version 2,11,G_05,GO Northern Europe,34166
Budget Version 2,11,G_05,GO Southern Europe,34166
Budget Version 2,11,G_05,GO Accessories GmbH,34166
Budget Version 2,11,G_05,GO Asia Pacific,34166
Budget Version 2,11,G_06,GO Americas,38923.08
Budget Version 2,11,G_06,GO Central Europe,38923.08
Budget Version 2,11,G_06,GO Northern Europe,38923.08
Budget Version 2,11,G_06,GO Southern Europe,38923.08
Budget Version 2,11,G_06,GO Accessories GmbH,38923.08
Budget Version 2,11,G_06,GO Asia Pacific,38923.08
Budget Version 2,11,G_07,GO Americas,39769.23
Budget Version 2,11,G_07,GO Central Europe,39769.23
Budget Version 2,11,G_07,GO Northern Europe,39769.23
Budget Version 2,11,G_07,GO Southern Europe,39769.23
Budget Version 2,11,G_07,GO Accessories GmbH,39769.23
Budget Version 2,11,G_07,GO Asia Pacific,39769.23
Budget Version 2,11,G_08,GO Americas,49230.77
Budget Version 2,11,G_08,GO Central Europe,49230.77
Budget Version 2,11,G_08,GO Northern Europe,49230.77
Budget Version 2,11,G_08,GO Southern Europe,49230.77
Budget Version 2,11,G_08,GO Accessories GmbH,49230.77
Budget Version 2,11,G_08,GO Asia Pacific,49230.77
Budget Version 2,11,G_09,GO Americas,37924.62
Budget Version 2,11,G_09,GO Central Europe,37924.62
Budget Version 2,11,G_09,GO Northern Europe,37924.62
Budget Version 2,11,G_09,GO Southern Europe,37924.62
Budget Version 2,11,G_09,GO Accessories GmbH,37924.62
Budget Version 2,11,G_09,GO Asia Pacific,37924.62
Budget Version 2,11,G_10,GO Americas,49500
Budget Version 2,11,G_10,GO Central Europe,49500
Budget Version 2,11,G_10,GO Northern Europe,49500
Budget Version 2,11,G_10,GO Southern Europe,49500
Budget Version 2,11,G_10,GO Accessories GmbH,49500
Budget Version 2,11,G_10,GO Asia Pacific,49500
Budget Version 2,11,G_11,GO Americas,45730.77
Budget Version 2,11,G_11,GO Central Europe,45730.77
Budget Version 2,11,G_11,GO Northern Europe,45730.77
Budget Version 2,11,G_11,GO Southern Europe,45730.77
Budget Version 2,11,G_11,GO Accessories GmbH,45730.77
Budget Version 2,11,G_11,GO Asia Pacific,45730.77
Budget Version 2,11,G_12,GO Americas,49538.46
Budget Version 2,11,G_12,GO Central Europe,49538.46
Budget Version 2,11,G_12,GO Northern Europe,49538.46
Budget Version 2,11,G_12,GO Southern Europe,49538.46
Budget Version 2,11,G_12,GO Accessories GmbH,49538.46
Budget Version 2,11,G_12,GO Asia Pacific,49538.46
Budget Version 2,11,G_13,GO Americas,54661.54
Budget Version 2,11,G_13,GO Central Europe,54661.54
Budget Version 2,11,G_13,GO Northern Europe,54661.54
Budget Version 2,11,G_13,GO Southern Europe,54661.54
Budget Version 2,11,G_13,GO Accessories GmbH,54661.54
Budget Version 2,11,G_13,GO Asia Pacific,54661.54
Budget Version 2,11,G_14,GO Americas,45830.77
Budget Version 2,11,G_14,GO Central Europe,45830.77
Budget Version 2,11,G_14,GO Northern Europe,45830.77
Budget Version 2,11,G_14,GO Southern Europe,45830.77
Budget Version 2,11,G_14,GO Accessories GmbH,45830.77
Budget Version 2,11,G_14,GO Asia Pacific,45830.77
Budget Version 2,11,G_15,GO Americas,61269.23
Budget Version 2,11,G_15,GO Central Europe,61269.23
Budget Version 2,11,G_15,GO Northern Europe,61269.23
Budget Version 2,11,G_15,GO Southern Europe,61269.23
Budget Version 2,11,G_15,GO Accessories GmbH,61269.23
Budget Version 2,11,G_15,GO Asia Pacific,61269.23
Budget Version 2,11,G_16,GO Americas,50769.23
Budget Version 2,11,G_16,GO Central Europe,50769.23
Budget Version 2,11,G_16,GO Northern Europe,50769.23
Budget Version 2,11,G_16,GO Southern Europe,50769.23
Budget Version 2,11,G_16,GO Accessories GmbH,50769.23
Budget Version 2,11,G_16,GO Asia Pacific,50769.23
Budget Version 2,11,G_17,GO Americas,55000
Budget Version 2,11,G_17,GO Central Europe,55000
Budget Version 2,11,G_17,GO Northern Europe,55000
Budget Version 2,11,G_17,GO Southern Europe,55000
Budget Version 2,11,G_17,GO Accessories GmbH,55000
Budget Version 2,11,G_17,GO Asia Pacific,55000
Budget Version 2,11,G_18,GO Americas,50923.08
Budget Version 2,11,G_18,GO Central Europe,50923.08
Budget Version 2,11,G_18,GO Northern Europe,50923.08
Budget Version 2,11,G_18,GO Southern Europe,50923.08
Budget Version 2,11,G_18,GO Accessories GmbH,50923.08
Budget Version 2,11,G_18,GO Asia Pacific,50923.08
Budget Version 2,11,G_19,GO Americas,54115.38
Budget Version 2,11,G_19,GO Central Europe,54115.38
Budget Version 2,11,G_19,GO Northern Europe,54115.38
Budget Version 2,11,G_19,GO Southern Europe,54115.38
Budget Version 2,11,G_19,GO Accessories GmbH,54115.38
Budget Version 2,11,G_19,GO Asia Pacific,54115.38
Budget Version 2,11,G_20,GO Americas,65538.46
Budget Version 2,11,G_20,GO Central Europe,65538.46
Budget Version 2,11,G_20,GO Northern Europe,65538.46
Budget Version 2,11,G_20,GO Southern Europe,65538.46
Budget Version 2,11,G_20,GO Accessories GmbH,65538.46
Budget Version 2,11,G_20,GO Asia Pacific,65538.46
Budget Version 2,11,G_21,GO Americas,68076.92
Budget Version 2,11,G_21,GO Central Europe,68076.92
Budget Version 2,11,G_21,GO Northern Europe,68076.92
Budget Version 2,11,G_21,GO Southern Europe,68076.92
Budget Version 2,11,G_21,GO Accessories GmbH,68076.92
Budget Version 2,11,G_21,GO Asia Pacific,68076.92
Budget Version 2,11,G_22,GO Americas,61961.54
Budget Version 2,11,G_22,GO Central Europe,61961.54
Budget Version 2,11,G_22,GO Northern Europe,61961.54
Budget Version 2,11,G_22,GO Southern Europe,61961.54
Budget Version 2,11,G_22,GO Accessories GmbH,61961.54
Budget Version 2,11,G_22,GO Asia Pacific,61961.54
Budget Version 2,11,G_23,GO Americas,60076.92
Budget Version 2,11,G_23,GO Central Europe,60076.92
Budget Version 2,11,G_23,GO Northern Europe,60076.92
Budget Version 2,11,G_23,GO Southern Europe,60076.92
Budget Version 2,11,G_23,GO Accessories GmbH,60076.92
Budget Version 2,11,G_23,GO Asia Pacific,60076.92
Budget Version 2,11,G_24,GO Americas,72769.23
Budget Version 2,11,G_24,GO Central Europe,72769.23
Budget Version 2,11,G_24,GO Northern Europe,72769.23
Budget Version 2,11,G_24,GO Southern Europe,72769.23
Budget Version 2,11,G_24,GO Accessories GmbH,72769.23
Budget Version 2,11,G_24,GO Asia Pacific,72769.23
Budget Version 2,11,G_25,GO Americas,47269.23
Budget Version 2,11,G_25,GO Central Europe,47269.23
Budget Version 2,11,G_25,GO Northern Europe,47269.23
Budget Version 2,11,G_25,GO Southern Europe,47269.23
Budget Version 2,11,G_25,GO Accessories GmbH,47269.23
Budget Version 2,11,G_25,GO Asia Pacific,47269.23
Budget Version 2,11,G_26,GO Americas,54884.62
Budget Version 2,11,G_26,GO Central Europe,54884.62
Budget Version 2,11,G_26,GO Northern Europe,54884.62
Budget Version 2,11,G_26,GO Southern Europe,54884.62
Budget Version 2,11,G_26,GO Accessories GmbH,54884.62
Budget Version 2,11,G_26,GO Asia Pacific,54884.62
Budget Version 2,11,G_27,GO Americas,68846.15
Budget Version 2,11,G_27,GO Central Europe,68846.15
Budget Version 2,11,G_27,GO Northern Europe,68846.15
Budget Version 2,11,G_27,GO Southern Europe,68846.15
Budget Version 2,11,G_27,GO Accessories GmbH,68846.15
Budget Version 2,11,G_27,GO Asia Pacific,68846.15
Budget Version 2,11,G_28,GO Americas,59000
Budget Version 2,11,G_28,GO Central Europe,59000
Budget Version 2,11,G_28,GO Northern Europe,59000
Budget Version 2,11,G_28,GO Southern Europe,59000
Budget Version 2,11,G_28,GO Accessories GmbH,59000
Budget Version 2,11,G_28,GO Asia Pacific,59000
Budget Version 2,11,G_29,GO Americas,52461.54
Budget Version 2,11,G_29,GO Central Europe,52461.54
Budget Version 2,11,G_29,GO Northern Europe,52461.54
Budget Version 2,11,G_29,GO Southern Europe,52461.54
Budget Version 2,11,G_29,GO Accessories GmbH,52461.54
Budget Version 2,11,G_29,GO Asia Pacific,52461.54
Budget Version 2,11,G_30,GO Americas,60923.08
Budget Version 2,11,G_30,GO Central Europe,60923.08
Budget Version 2,11,G_30,GO Northern Europe,60923.08
Budget Version 2,11,G_30,GO Southern Europe,60923.08
Budget Version 2,11,G_30,GO Accessories GmbH,60923.08
Budget Version 2,11,G_30,GO Asia Pacific,60923.08
Budget Version 2,11,G_31,GO Americas,74692.31
Budget Version 2,11,G_31,GO Central Europe,74692.31
Budget Version 2,11,G_31,GO Northern Europe,74692.31
Budget Version 2,11,G_31,GO Southern Europe,74692.31
Budget Version 2,11,G_31,GO Accessories GmbH,74692.31
Budget Version 2,11,G_31,GO Asia Pacific,74692.31
Budget Version 2,11,G_32,GO Americas,86192.31
Budget Version 2,11,G_32,GO Central Europe,86192.31
Budget Version 2,11,G_32,GO Northern Europe,86192.31
Budget Version 2,11,G_32,GO Southern Europe,86192.31
Budget Version 2,11,G_32,GO Accessories GmbH,86192.31
Budget Version 2,11,G_32,GO Asia Pacific,86192.31
Budget Version 2,11,G_33,GO Americas,97615.38
Budget Version 2,11,G_33,GO Central Europe,97615.38
Budget Version 2,11,G_33,GO Northern Europe,97615.38
Budget Version 2,11,G_33,GO Southern Europe,97615.38
Budget Version 2,11,G_33,GO Accessories GmbH,97615.38
Budget Version 2,11,G_33,GO Asia Pacific,97615.38
Budget Version 2,11,G_34,GO Americas,65492.31
Budget Version 2,11,G_34,GO Central Europe,65492.31
